UserID,CourseID,CourseName,CourseCategory,CourseLevel,CourseRating,TransactionDate,Amount
U00112,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-12-22,0.0
U00112,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-11-06,0.0
U00112,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-10-21,117.68
U00112,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-09-27,0.0
U00112,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-07-15,0.0
U00112,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-07-13,0.0
U00112,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-07-02,53.86
U00112,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-06-05,0.0
U00112,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-04-07,0.0
U00112,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-03-01,0.0
U00112,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-02-25,0.0
U00112,CR00007,UI/UX Design,Design,Advanced,2.61,2025-02-22,0.0
U00113,CR00039,Project Planning,Project Management,Advanced,1.23,2025-04-14,346.71
U00114,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-02-22,0.0
U00115,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-02,0.0
U00116,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-04-27,0.0
U00117,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-12-05,0.0
U00117,CR00001,Python Basics,Programming,Beginner,4.74,2025-11-28,472.28
U00117,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-10-23,53.86
U00117,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-10-15,0.0
U00117,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-09-11,490.9
U00117,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-09-01,57.32
U00117,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-08-03,0.0
U00117,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-08-01,0.0
U00117,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-05-16,299.57
U00117,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-05-14,0.0
U00117,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-04-23,394.26
U00117,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-04-14,117.68
U00117,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-03-20,0.0
U00118,CR00013,Finance for Startups,Business,Advanced,2.0,2025-03-12,0.0
U00119,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-06-11,57.32
U00120,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-04-09,0.0
U00120,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-03-06,415.51
U00121,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-11-22,327.99
U00121,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-06-08,0.78
U00122,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-10-24,0.0
U00122,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-02-02,0.0
U00123,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-10-21,57.32
U00123,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-05-02,299.57
U00124,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-09-07,212.39
U00124,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-02-28,248.1
U00125,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-03-21,326.02
U00125,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-03-06,0.0
U00126,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-12-14,37.89
U00126,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-12-03,0.0
U00126,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-10-01,0.0
U00126,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-09-11,0.0
U00126,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-08-06,0.0
U00126,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-07-24,0.0
U00126,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-07-17,0.0
U00126,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-06-14,0.0
U00126,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-05-23,342.61
U00126,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-05-05,0.0
U00126,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-04-18,212.39
U00126,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-04-16,0.78
U00126,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-03-22,0.0
U00126,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-01-06,490.9
U00127,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-10-11,415.51
U00127,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-09-18,0.0
U00127,CR00012,Business Strategy,Business,Advanced,3.64,2025-06-08,487.92
U00128,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-12-10,0.0
U00128,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-11-30,89.59
U00128,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-09-09,0.0
U00128,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-06-20,0.0
U00128,CR00012,Business Strategy,Business,Advanced,3.64,2025-06-09,487.92
U00128,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-06-02,0.0
U00128,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-05-18,0.0
U00128,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-05-15,327.99
U00128,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-05-11,117.68
U00128,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-05-08,0.0
U00128,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-05-02,299.57
U00128,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-02-21,0.0
U00128,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-01-03,490.9
U00129,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-03-19,0.0
U00129,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-01-23,415.51
U00130,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-01-16,248.1
U00131,CR00014,Sales Mastery,Business,Advanced,3.15,2025-10-24,0.0
U00132,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-10-21,0.0
U00133,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-12-30,299.57
U00133,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-12-30,0.0
U00133,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-12-01,89.59
U00133,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-10-10,53.86
U00133,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-08-20,0.0
U00133,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-08-13,327.99
U00133,CR00010,3D Modeling,Design,Advanced,4.45,2025-07-19,0.0
U00133,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-07-05,57.32
U00133,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-06-05,0.0
U00133,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-05-28,0.0
U00133,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-05-11,0.0
U00133,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-04-05,0.0
U00133,CR00004,Advanced Python,Programming,Beginner,2.88,2025-03-24,0.0
U00133,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-02-28,0.0
U00134,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-12-30,117.68
U00134,CR00012,Business Strategy,Business,Advanced,3.64,2025-12-29,487.92
U00134,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-12-08,0.0
U00134,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-11-13,0.0
U00134,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-11-13,0.0
U00134,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-10-17,326.02
U00134,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-10-14,0.0
U00134,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-17,0.0
U00134,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-08-10,119.04
U00134,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-06-13,53.86
U00134,CR00010,3D Modeling,Design,Advanced,4.45,2025-05-21,0.0
U00134,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-02-11,57.32
U00134,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-02-02,276.37
U00134,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-01-28,0.0
U00135,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-07-07,0.0
U00136,CR00014,Sales Mastery,Business,Advanced,3.15,2025-03-23,0.0
U00137,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-12-28,342.61
U00137,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-09-10,117.68
U00138,CR00007,UI/UX Design,Design,Advanced,2.61,2025-08-11,0.0
U00138,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-01-21,0.0
U00139,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-11-13,0.0
U00139,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-09-21,248.1
U00139,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-04-13,0.0
U00139,CR00013,Finance for Startups,Business,Advanced,2.0,2025-01-05,0.0
U00140,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-03-26,53.86
U00140,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-02-19,0.0
U00141,CR00004,Advanced Python,Programming,Beginner,2.88,2025-02-06,0.0
U00142,CR00001,Python Basics,Programming,Beginner,4.74,2025-01-20,472.28
U00143,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-07-16,0.0
U00143,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-05-09,177.34
U00144,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-12-28,0.0
U00144,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-10-29,0.0
U00144,CR00039,Project Planning,Project Management,Advanced,1.23,2025-10-21,346.71
U00144,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-10-06,0.0
U00144,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-10-03,0.0
U00144,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-04,0.0
U00144,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-07-13,0.0
U00144,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-06-05,0.0
U00144,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-05-12,0.0
U00144,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-04-15,0.0
U00144,CR00012,Business Strategy,Business,Advanced,3.64,2025-03-18,487.92
U00144,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-03-10,0.0
U00144,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-01-11,119.04
U00145,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-02-26,0.0
U00146,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-11-18,0.0
U00147,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-12-29,0.0
U00147,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-12-21,0.0
U00147,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-12-03,0.0
U00147,CR00001,Python Basics,Programming,Beginner,4.74,2025-11-14,472.28
U00147,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-09-30,119.04
U00147,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-09-23,0.0
U00147,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-09-14,276.37
U00147,CR00007,UI/UX Design,Design,Advanced,2.61,2025-09-02,0.0
U00147,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-08-16,0.0
U00147,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-07-16,327.99
U00147,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-05-21,0.0
U00147,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-02-06,0.0
U00148,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-02-05,0.0
U00149,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-12-06,490.9
U00149,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-09-12,0.0
U00149,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-07-27,0.0
U00149,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-07-06,415.51
U00149,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-05-12,0.0
U00149,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-03-11,0.0
U00149,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-02-24,0.0
U00149,CR00010,3D Modeling,Design,Advanced,4.45,2025-02-23,0.0
U00149,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-02-21,0.0
U00149,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-01-20,0.0
U00150,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-12-06,0.0
U00150,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-09-26,0.0
U00151,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-02-27,0.0
U00152,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-12-29,326.02
U00152,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-12-14,57.32
U00152,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-11-15,394.26
U00152,CR00001,Python Basics,Programming,Beginner,4.74,2025-11-05,472.28
U00152,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-11-02,119.04
U00152,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-09-06,0.0
U00152,CR00004,Advanced Python,Programming,Beginner,2.88,2025-09-02,0.0
U00152,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-05-12,0.0
U00152,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-04-24,0.0
U00152,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-04-22,0.0
U00152,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-04-20,0.0
U00152,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-01-19,0.0
U00153,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-12-16,37.89
U00153,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-02-21,0.0
U00154,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-02-24,248.1
U00155,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-05-19,0.0
U00155,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-01-19,0.0
U00156,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-02-13,0.0
U00157,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-12-18,212.39
U00157,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-05-07,0.0
U00158,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-05-24,0.0
U00159,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-04-16,53.86
U00159,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-03-09,0.0
U00160,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-12-16,327.99
U00161,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-12-28,0.0
U00161,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-10-07,0.0
U00161,CR00013,Finance for Startups,Business,Advanced,2.0,2025-08-17,0.0
U00161,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-07-02,0.0
U00161,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-06-27,117.68
U00161,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-04-17,0.0
U00161,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-04-16,0.0
U00161,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-03-11,0.0
U00161,CR00012,Business Strategy,Business,Advanced,3.64,2025-03-05,487.92
U00161,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-02-13,0.0
U00161,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-01-30,0.0
U00162,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-05-01,0.0
U00163,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-07-20,0.0
U00164,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-09-11,0.0
U00164,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-05-15,0.0
U00165,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-07-25,89.59
U00165,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-06-30,0.0
U00165,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-04-09,276.37
U00165,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-03-23,53.86
U00166,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-12-11,0.0
U00166,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-12-06,0.0
U00166,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-12-05,0.0
U00166,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-12-02,0.0
U00166,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-11-01,0.0
U00166,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-10-30,0.0
U00166,CR00014,Sales Mastery,Business,Advanced,3.15,2025-10-21,0.0
U00166,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-09-02,0.0
U00166,CR00004,Advanced Python,Programming,Beginner,2.88,2025-07-11,0.0
U00166,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-06-22,248.1
U00166,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-06-01,0.0
U00166,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-04-23,0.78
U00166,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-03-28,0.0
U00166,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-02-04,0.0
U00166,CR00002,Java Programming,Programming,Intermediate,2.43,2025-01-03,0.0
U00167,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-11-16,0.0
U00168,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-09-20,326.02
U00169,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-12-16,53.86
U00169,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-11-24,394.26
U00169,CR00007,UI/UX Design,Design,Advanced,2.61,2025-09-23,0.0
U00169,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-07-20,0.0
U00169,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-06-25,0.0
U00169,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-06-04,0.0
U00169,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-04-29,119.04
U00169,CR00013,Finance for Startups,Business,Advanced,2.0,2025-04-20,0.0
U00169,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-04-17,0.0
U00169,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-03-27,0.0
U00169,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-03-21,0.0
U00169,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-02-21,0.0
U00169,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-02-15,0.0
U00170,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-08-09,0.0
U00170,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-03-06,0.0
U00170,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-02-15,0.0
U00171,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-09-29,0.0
U00171,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-06-24,0.0
U00172,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-11-07,0.0
