UserID,total_enrollments,num_categories,avg_course_per_category,enrollment_span_days,enrollment_frequency,preferred_category,preferred_level,avg_course_rating_enrolled,avg_spend,pct_paid,recency_days,beginner_share,intermediate_share,advanced_share,cat_share_Artificial_Intelligence,cat_share_Business,cat_share_Cybersecurity,cat_share_Data_Science,cat_share_Design,cat_share_Digital_Marketing,cat_share_Finance,cat_share_Machine_Learning,cat_share_Marketing,cat_share_Programming,cat_share_Project_Management,cat_share_Web_Development,Age,Gender,cluster,cluster_name,viz_x,viz_y
U00089,1,1,1.0,0,1.0,Machine Learning,Intermediate,4.73,0.0,0.0,229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,Male,3,Intermediate Value Seekers,-2.1606540352760883,-1.6070434616100013
U00090,1,1,1.0,0,1.0,Project Management,Intermediate,3.45,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,Male,3,Intermediate Value Seekers,-1.278913938647944,-0.19278511500430975
U00091,1,1,1.0,0,1.0,Finance,Beginner,4.14,0.0,0.0,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,Male,4,Beginner Explorers,-1.371528674176028,-0.3946388145626977
U00092,4,4,1.0,88,1.3636363636363638,Project Management/Marketing/Data Science/Artificial Intelligence,Beginner/Advanced,2.7175,148.7025,0.5,124,0.5,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,31,Male,2,Power Learners,1.7934403690174812,0.6990147693969975
U00093,1,1,1.0,0,1.0,Business,Beginner,1.96,285.05,1.0,191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Male,1,Advanced Single-Shot Learners,-0.41116325607308096,3.2229556696286927
U00094,1,1,1.0,0,1.0,Data Science,Beginner,3.74,299.57,1.0,323,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Male,4,Beginner Explorers,-1.0195500587771489,2.87033714165776
U00095,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,1.2,248.1,1.0,208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Male,0,Premium Explorers,-0.24971275009460575,4.076208721955431
U00096,4,3,1.3333333333333333,188,0.6382978723404256,Machine Learning,Beginner/Intermediate,2.58,0.0,0.0,34,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,34,Female,2,Power Learners,0.905659741599792,-1.5867127613374363
U00097,2,2,1.0,3,2.0,Machine Learning/Cybersecurity,Advanced,2.0949999999999998,0.0,0.0,174,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25,Male,1,Advanced Single-Shot Learners,-0.7760508045633496,-1.6259581949798763
U00098,1,1,1.0,0,1.0,Design,Advanced,4.45,0.0,0.0,219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Male,1,Advanced Single-Shot Learners,-2.022127499737347,-1.5363968368417462
U00099,1,1,1.0,0,1.0,Data Science,Beginner,3.74,299.57,1.0,131,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Female,4,Beginner Explorers,-0.3617974497453449,2.5869102450987915
U00100,1,1,1.0,0,1.0,Digital Marketing,Beginner,2.14,0.0,0.0,101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Female,4,Beginner Explorers,-1.3487102707371292,0.03382207771938123
U00101,1,1,1.0,0,1.0,Artificial Intelligence,Intermediate,2.68,89.59,1.0,299,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Female,0,Premium Explorers,-0.8539702973799732,2.970945783921806
U00102,1,1,1.0,0,1.0,Data Science,Beginner,3.74,299.57,1.0,91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Male,4,Beginner Explorers,-0.25218038729474945,2.536391315100313
U00103,1,1,1.0,0,1.0,Business,Advanced,2.0,0.0,0.0,318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Female,1,Advanced Single-Shot Learners,-2.0385144937724107,0.05391539473114818
U00104,1,1,1.0,0,1.0,Finance,Beginner,2.47,53.86,1.0,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,Male,4,Beginner Explorers,-0.39784574709110815,1.9618287799710399
U00105,1,1,1.0,0,1.0,Data Science,Beginner,3.74,299.57,1.0,163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Male,4,Beginner Explorers,-0.48587768089132577,2.646072271307067
U00106,2,2,1.0,40,1.5,Digital Marketing/Web Development,Beginner/Advanced,3.4400000000000004,28.66,0.5,30,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,19,Male,2,Power Learners,0.8811662725717492,0.2980802345624704
U00107,1,1,1.0,0,1.0,Programming,Beginner,3.85,0.0,0.0,158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,Female,4,Beginner Explorers,-1.551620481109497,0.1159036539130007
U00108,2,2,1.0,224,0.26785714285714285,Web Development/Design,Beginner/Advanced,2.965,0.0,0.0,137,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,32,Male,1,Advanced Single-Shot Learners,-0.04928829123788996,-1.2546023725073583
U00109,14,10,1.4,302,1.390728476821192,Programming/Data Science/Design/Marketing,Beginner,3.157857142857143,62.12642857142857,0.21428571428571427,21,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,15,Female,2,Power Learners,3.565430555755922,-1.0044880731973929
U00110,1,1,1.0,0,1.0,Business,Advanced,3.64,487.92,1.0,26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Female,1,Advanced Single-Shot Learners,0.09994397767272009,2.0088420733909134
U00111,1,1,1.0,0,1.0,Digital Marketing,Beginner,2.14,0.0,0.0,186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Male,4,Beginner Explorers,-1.6418231453153358,0.17778595969005373
U00112,14,9,1.5555555555555556,307,1.3680781758957656,Data Science,Beginner/Advanced,3.165714285714286,40.41428571428571,0.21428571428571427,5,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,34,Female,2,Power Learners,3.4376085013384965,-1.2600044079667656
U00113,1,1,1.0,0,1.0,Project Management,Advanced,1.23,346.71,1.0,261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,Male,1,Advanced Single-Shot Learners,-0.6861670524055643,2.880216619282049
U00114,1,1,1.0,0,1.0,Cybersecurity,Advanced,2.38,0.0,0.0,312,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Female,1,Advanced Single-Shot Learners,-2.289860476409535,-1.095229465994145
U00115,1,1,1.0,0,1.0,Machine Learning,Intermediate,1.73,0.0,0.0,151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,Female,3,Intermediate Value Seekers,-1.8027900089508284,-1.3935228458713118
U00116,1,1,1.0,0,1.0,Design,Advanced,1.52,0.0,0.0,248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Male,1,Advanced Single-Shot Learners,-2.040377534711246,-1.1664570754019261
U00117,13,9,1.4444444444444444,260,1.5,Programming/Finance/Cybersecurity/Data Science,Beginner,3.373076923076923,145.06692307692308,0.5384615384615384,26,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,19,Female,2,Power Learners,3.6332502580011896,-0.26800367449596657
U00118,1,1,1.0,0,1.0,Business,Advanced,2.0,0.0,0.0,294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Female,1,Advanced Single-Shot Learners,-1.9558815265087195,0.023780369998121033
U00119,1,1,1.0,0,1.0,Web Development,Advanced,4.74,57.32,1.0,203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,Male,1,Advanced Single-Shot Learners,-0.8926741486531166,1.2770950122657716
U00120,2,2,1.0,34,1.7647058823529411,Web Development/Artificial Intelligence,Beginner/Intermediate,3.215,207.755,0.5,266,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,Male,0,Premium Explorers,0.4952135449061815,1.6891076202232358
U00121,2,2,1.0,167,0.3592814371257485,Project Management/Machine Learning,Beginner/Advanced,2.7,164.385,1.0,39,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,27,Female,2,Power Learners,1.3482233861067932,1.3669298776738203
U00122,2,2,1.0,264,0.22727272727272727,Digital Marketing/Machine Learning,Beginner/Intermediate,2.895,0.0,0.0,68,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,21,Female,3,Intermediate Value Seekers,0.174615226452609,-1.4166103316498073
U00123,2,2,1.0,172,0.3488372093023256,Data Science/Web Development,Beginner/Advanced,4.24,178.445,1.0,71,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18,Female,2,Power Learners,1.2650643295353465,1.3253507020687088
U00124,2,2,1.0,191,0.31413612565445026,Digital Marketing/Artificial Intelligence,Beginner/Advanced,2.175,230.245,1.0,115,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,19,Female,0,Premium Explorers,1.370495374971446,2.165456506241837
U00125,2,2,1.0,15,2.0,Machine Learning/Business,Intermediate/Advanced,2.25,163.01,0.5,285,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,35,Female,1,Advanced Single-Shot Learners,0.07382698936405349,0.5842810748594316
U00126,14,7,2.0,342,1.2280701754385965,Digital Marketing/Machine Learning,Beginner,3.4571428571428577,77.4692857142857,0.35714285714285715,17,0.5,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,23,Female,2,Power Learners,3.386132276564334,-0.5983875416540219
U00127,3,3,1.0,125,0.72,Business/Marketing/Artificial Intelligence,Advanced,3.8466666666666662,301.1433333333334,0.6666666666666666,81,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,34,Female,2,Power Learners,1.6537843609482437,0.4399347925671509
U00128,13,8,1.625,341,1.1436950146627565,Machine Learning/Artificial Intelligence/Project Management/Data Science/Digital Marketing,Beginner,3.106923076923077,139.51153846153846,0.46153846153846156,21,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.07692307692307693,35,Female,2,Power Learners,3.5566378637955873,-0.15779389717706738
U00129,2,2,1.0,55,1.090909090909091,Artificial Intelligence/Digital Marketing,Intermediate,3.885,207.755,0.5,287,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,19,Male,0,Premium Explorers,0.2985360633605738,1.1292891101952056
U00130,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,1.2,248.1,1.0,349,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Male,0,Premium Explorers,-0.716138367235261,4.279099197681345
U00131,1,1,1.0,0,1.0,Business,Advanced,3.15,0.0,0.0,68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Male,1,Advanced Single-Shot Learners,-1.2411796394535055,-0.39566244053181304
U00132,1,1,1.0,0,1.0,Machine Learning,Beginner,1.13,0.0,0.0,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,Male,4,Beginner Explorers,-1.3742863610776541,-0.5314293646501573
U00133,14,9,1.5555555555555556,305,1.3770491803278688,Web Development/Marketing,Beginner,2.8307142857142864,59.166428571428575,0.35714285714285715,1,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,21,Male,2,Power Learners,3.5854184844865293,-0.8970072564531857
U00134,14,8,1.75,336,1.25,Finance,Advanced,3.3528571428571428,102.72928571428572,0.5,1,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,26,Female,2,Power Learners,3.5703180329876174,-0.6876492027511047
U00135,1,1,1.0,0,1.0,Data Science,Intermediate,3.02,0.0,0.0,177,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Female,3,Intermediate Value Seekers,-1.771468524298536,-0.5771980155556
U00136,1,1,1.0,0,1.0,Business,Advanced,3.15,0.0,0.0,283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Female,1,Advanced Single-Shot Learners,-1.9461203628303996,-0.1156249847753595
U00137,2,2,1.0,109,0.5504587155963303,Project Management/Data Science,Intermediate/Advanced,3.705,230.145,1.0,3,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,15,Female,2,Power Learners,1.441896683394898,1.3211824521846363
U00138,2,2,1.0,202,0.297029702970297,Machine Learning/Design,Beginner/Advanced,1.8699999999999999,0.0,0.0,142,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26,Male,1,Advanced Single-Shot Learners,-0.13311871321321803,-1.4844784547304464
U00139,4,4,1.0,312,0.3846153846153846,Artificial Intelligence/Business/Machine Learning/Marketing,Beginner/Advanced,1.8275000000000001,62.025,0.25,48,0.5,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,16,Female,2,Power Learners,1.9592085873238108,-0.17468794265310061
U00140,2,2,1.0,35,1.7142857142857142,Digital Marketing/Finance,Beginner/Intermediate,3.5650000000000004,26.93,0.5,280,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,24,Female,4,Beginner Explorers,-0.03823994877467413,0.481513099412824
U00141,1,1,1.0,0,1.0,Programming,Beginner,2.88,0.0,0.0,328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,Male,4,Beginner Explorers,-2.115176560363305,0.47049939529546314
U00142,1,1,1.0,0,1.0,Programming,Beginner,4.74,472.28,1.0,345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,Female,4,Beginner Explorers,-0.9989632288412993,2.8152784325399796
U00143,2,2,1.0,68,0.8823529411764706,Digital Marketing/Cybersecurity,Beginner/Advanced,4.415,88.67,0.5,168,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26,Male,4,Beginner Explorers,0.43766084871430017,0.22610079144769452
U00144,13,7,1.8571428571428572,351,1.1111111111111112,Finance,Intermediate,3.173076923076923,73.35923076923078,0.23076923076923078,3,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.0,24,Female,2,Power Learners,3.22537125285164,-1.287819545336285
U00145,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Female,4,Beginner Explorers,-2.273649113025109,-0.5260404794563639
U00146,1,1,1.0,0,1.0,Digital Marketing,Beginner,4.44,0.0,0.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Female,4,Beginner Explorers,-1.2142758795178146,-0.3024576392956391
U00147,12,9,1.3333333333333333,326,1.1042944785276072,Design/Data Science/Marketing,Beginner,3.0775,99.63999999999999,0.3333333333333333,2,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,30,Male,2,Power Learners,3.446926213586944,-0.9561228951205816
U00148,1,1,1.0,0,1.0,Data Science,Intermediate,3.02,0.0,0.0,329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Female,3,Intermediate Value Seekers,-2.3016962785174266,-0.3956887410986328
U00149,10,8,1.25,320,0.9375,Artificial Intelligence/Machine Learning,Advanced,3.303,90.64099999999999,0.2,25,0.3,0.3,0.4,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.0,17,Female,2,Power Learners,3.1250102096759194,-0.9979823166469377
U00150,2,2,1.0,71,0.8450704225352113,Cybersecurity/Marketing,Intermediate/Advanced,3.245,0.0,0.0,25,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,25,Male,3,Intermediate Value Seekers,0.020319706732119917,-2.468606074537035
U00151,1,1,1.0,0,1.0,Digital Marketing,Beginner,4.44,0.0,0.0,307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Female,4,Beginner Explorers,-2.0767605289636992,0.09211233752004172
U00152,12,9,1.3333333333333333,344,1.0465116279069768,Cybersecurity/Programming/Web Development,Beginner,3.296666666666667,114.07666666666665,0.4166666666666667,2,0.5,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,19,Female,2,Power Learners,3.589180645628902,-0.38591104454586583
U00153,2,2,1.0,298,0.20134228187919462,Web Development/Programming,Beginner/Advanced,2.575,18.945,0.5,15,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,35,Male,2,Power Learners,1.0651975616485378,0.2444611032675517
U00154,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,1.2,248.1,1.0,310,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Male,0,Premium Explorers,-0.6015483886104976,4.203406400615902
U00155,2,2,1.0,120,0.5,Finance/Web Development,Beginner/Intermediate,3.71,0.0,0.0,226,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,27,Male,4,Beginner Explorers,-0.453999762345483,-0.9399587840555179
U00156,1,1,1.0,0,1.0,Finance,Advanced,1.59,0.0,0.0,321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,Male,1,Advanced Single-Shot Learners,-2.2166002931674913,-0.5777395271532354
U00157,2,2,1.0,225,0.26666666666666666,Digital Marketing/Cybersecurity,Intermediate/Advanced,2.53,106.195,0.5,13,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,32,Female,2,Power Learners,1.0932501633005012,-0.27642068382419355
U00158,1,1,1.0,0,1.0,Programming,Beginner,1.28,0.0,0.0,221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,Female,4,Beginner Explorers,-1.7148661947055361,0.4632506457752054
U00159,2,2,1.0,38,1.5789473684210527,Finance/Machine Learning,Beginner/Intermediate,2.1,26.93,0.5,259,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,16,Male,3,Intermediate Value Seekers,-0.016102842065851823,0.30520968425406564
U00160,1,1,1.0,0,1.0,Project Management,Beginner,1.51,327.99,1.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,Female,4,Beginner Explorers,0.20051308392731715,3.3314476039618444
U00161,11,7,1.5714285714285714,332,0.9939759036144579,Data Science/Finance/Cybersecurity/Business,Advanced,2.897272727272727,55.054545454545455,0.18181818181818182,3,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,25,Female,2,Power Learners,3.105194095603223,-0.9459722964774573
U00162,1,1,1.0,0,1.0,Finance,Advanced,1.59,0.0,0.0,244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26,Male,1,Advanced Single-Shot Learners,-1.971389958923619,-0.701438172197602
U00163,1,1,1.0,0,1.0,Project Management,Intermediate,3.45,0.0,0.0,164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,Female,3,Intermediate Value Seekers,-1.6566582453318601,-0.03188610274027282
U00164,2,1,2.0,119,0.5042016806722689,Machine Learning,Intermediate/Advanced,3.2700000000000005,0.0,0.0,111,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,Male,3,Intermediate Value Seekers,-0.5934019037605354,-2.001575098844436
U00165,4,4,1.0,124,0.9677419354838709,Design/Marketing/Artificial Intelligence/Finance,Intermediate,2.995,104.95500000000001,0.75,159,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,30,Male,2,Power Learners,1.596338049535718,0.2938151935110238
U00166,15,9,1.6666666666666667,342,1.3157894736842104,Machine Learning,Intermediate,3.1886666666666668,16.592,0.13333333333333333,20,0.3333333333333333,0.4,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,33,Male,2,Power Learners,3.272491167581111,-1.583128259868315
U00167,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Female,4,Beginner Explorers,-1.4067535841985577,-0.9086946833736226
U00168,1,1,1.0,0,1.0,Business,Intermediate,2.69,326.02,1.0,102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Female,1,Advanced Single-Shot Learners,-0.2590291417489362,2.1374870023716523
U00169,13,11,1.1818181818181819,304,1.2828947368421053,Finance/Design,Advanced,2.6369230769230763,43.62769230769231,0.23076923076923078,15,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,24,Male,2,Power Learners,3.5230495695882116,-1.2076089728266752
U00170,3,3,1.0,175,0.5142857142857143,Project Management/Web Development/Programming,Beginner,2.72,0.0,0.0,144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,34,Female,4,Beginner Explorers,0.5401600721919155,-0.29838458128966044
U00171,2,1,2.0,97,0.6185567010309279,Project Management,Beginner/Intermediate,4.0649999999999995,0.0,0.0,93,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,Male,3,Intermediate Value Seekers,-0.2930063266718812,-0.12152672645653012
U00172,1,1,1.0,0,1.0,Machine Learning,Intermediate,4.73,0.0,0.0,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35,Female,3,Intermediate Value Seekers,-1.5634772822658796,-1.8718992744235734
U00173,14,10,1.4,325,1.2923076923076922,Marketing/Artificial Intelligence/Finance/Cybersecurity,Beginner/Intermediate,3.197857142857143,78.20142857142856,0.21428571428571427,19,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,31,Male,2,Power Learners,3.5683365083991334,-0.9640201087234481
U00174,1,1,1.0,0,1.0,Digital Marketing,Advanced,3.15,212.39,1.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Male,1,Advanced Single-Shot Learners,-0.05161040487755351,1.3266402904772097
